are getting coddled	1
i'm up to my ear	0
indoctrination	1
immediately lapsed into hysteric	0
perfectly reasonable	2
will make it look a if they are being brutalized	0
richest irony	2
prisoner are getting coddled	1
the sort of hooah performance	2
he nicely avoids plucking the only hair worth splitting	2
they are a pain in the as	0
it 's too good for the bastard	0
this is crazy	0
one thing 's for sure	2
public curiosity	1
all manner of	3
why not	2
prematurely hustled off so the military can dump u in nowheresville new jersey on a sunday night after every rental car place in the state ha closed	1
an altamont like level of violence	2
is either angling to end the embargo or inching ever closer to dementia	0
laze away	2
weirdness doesn not end there	1
it 's understandable	2
where the hell it is	0
not prisoner of war	2
undermining everything	1
goat f	0
looking to be disciplined	3
is inhumane	1
is stuck minding u	1
illegal combatant	0
sillier still	1
it break your heart	1
oh god no	0
the most bizarre twist	0
will be happy to know	2
perhaps the international community is right	3
how am i supposed to	1
such humanitarian a saddam hussein and the government of malaysia	1
a bearish soldier who look like the kind of guy who enjoys breaking thing on his face	0
whatever that is	1
could have just a easily sustained by rereading his own copy	1
it 's hard to imagine them getting better treatment than they are already receiving	0
fiasco	0
goody	1
i'm not sure	2
often spent year in solitary confinement	1
i hate to see who got second place	1
suffocating	1
i lost any sense of dignity	0
ideal sunny clime	3
where firearm are often regarded a extra appendage	2
not	0
competent	3
going to crush my nut	0
same shit different day	0
practically scream can not wait till you leave	0
seems rather academic	2
really cleaning up	3
most ludicrous	0
it 's not a bad deal	1
you are	0
never an encouraging word if	1
not subject to the get out of jail escape hatch	3
like they are best buddy	0
staying	0
all the global bellyaching	0
it 's hard to imagine	1
kill american get arrested then get a pay raise from america	0
go out of it way not to make news	2
introduce the rioter to their 72 black eyed virgin	0
running my as off chasing you guy around	1
blood rise a his high and tight haircut stand up like an angry dog scruff	2
cage	1
is self inflicted	1
a chorus of euro whiner	0
hospitality end there	1
because it ha a coffee pot and seascape painting that look pilfered from a south florida retirement village	1
that might become necessary	2
lot of heartbreak over the year	1
some guano rock in the pacific	1
puzzled	1
the public affair show	1
wa nothing more than a sick attempt to appeal to the worst red neck prejudice	0
because	2
brutalized tortured and humiliated	0
the efficiency of bulgarian dmv worker	1
look pretty fat if not happy	2
you won not have to sort through all your note	2
how docile	3
so overshadowed by the secretary 's rock star aura	1
this is bullshit	0
is obviously afoot	1
the terrorist equivalent of a field trip to the aspca	2
it 's a challenge	0
the clock is ticking	2
i cannot tell you how	2
an impact	2
it 's very important	2
get our american colleague to live up to the obligation	1
it is vital	2
the pressure at this point	2
we are going to find a way around it	3
legitimate	3
not reflect the true will of	1
illegitimate	1
violence and intimidation	0
fundamentally flawed	1
legitimate	3
stolen	1
would not accept	1
systematic campaign of violence and intimidation	0
unfairly	1
but not democratic legitimacy	1
a well a	2
highway robbery	0
locked in a verbal war	1
seething	0
systematic cheating spoiling tactic rigid new law and sheer obstruction	0
fell short	1
no surprise	2
confidence and high esteem	4
not satisfied the fundamental requirement	0
chaotic	1
considerably	2
largely satisfactory and transparent	3
flawed	1
free and fair	3
failed to meet international standard	1
increasingly isolated on the international stage	1
illegitimate	1
cheated	1
failed the 'free and fair' test	0
violence and intimidation	0
exemplary free fair and peaceful	4
water tight	3
credible	3
could not be said to adequately comply	1
climate of insecurity	0
legitimate	3
flawed	1
contested	2
controversial	2
not look very good	1
just some of	2
disenfranchised	1
power at all cost	0
will likely	2
do their best	3
deleted	1
ha not been proved	2
tackle	2
appropriate	2
obliges	2
dropped	1
draw the ire of	1
so confusing	2
discourage	1
victory	3
i will have won	3
deliberately confusing	1
humane	3
comfort	1
kennel	1
very very minimal	1
most important	2
tough condition	1
vital	2
humane	3
humane	3
below minimum standard	1
kennel	1
worst	1
harsh	1
far more bares bone	1
arrogantly humiliatingly aggressively and in an interfering way	0
will do whatever it take to defend our security	4
a nation that continues to flaunt it hostility toward america and to support terror	0
axis of evil	0
major foreign policy priority	2
must be prevented	2
pose a grave and growing danger	0
clearly	2
were merely a shenanigan aimed at continuing with it policy of agression against u	0
and worse than anything it is an insult to the iranian nation	0
appeared to represent a significant hardening	2
warmongering	0
the u s government is the source of evil'' in the world	0
axis of evil	0
country such a iran iraq and north korea represent an axis of evil	0
elevating the fight	2
because they seek weapon of mass destruction and have link with terrorist group	0
it is ineffective	1
have cast doubt	1
would only have sharpened	1
arbiter of democratic legitimacy	3
ongoing human right violation	0
illegitimate	1
a pariah	0
at the severe end	1
manipulation	1
opprobrium	0
delinquent	1
rigged	0
diplomatic flirtation with leftist world dictator	0
heavy handed	1
tyrannical tactic are at an end	4
fighting tyranny with tyranny	0
a former army coup meister himself	1
coup plotting	0
tarnishing the u role	1
need to show	2
are in shred	1
ha abused	1
clearly didn not work	1
only hint at his inclination to gain more power	0
ha a reason to repent	1
forget space shuttle orbiting telescope and more robotic rover on mar	2
neat stuff	3
deft diplomacy	2
have been growing le visionary	1
violates international agreement	1
o'keefe jump with both foot into this fiscal morass	1
a clear message from the administration	2
is not credible	1
may require not just accounting savvy	2
restore credibility	3
essentially close off international use of the station	0
swapping the silver visored helmet of a space cadet for the green eyeshade of a consummate bean counter	1
could be to steer soaring space station cost back toward earth	3
ballooned far beyond	1
it could blossom	3
a dysfunctional space program	0
nasa ha to clean up it act	0
totally depended on the success	2
should take step to slow	2
will have le room to roam	1
still relevant player on the world stage	3
greatest	0
allow	1
fiendish looking	0
defensively hold up the kyoto protocol	3
hurt	1
against	1
will die	1
growing tendency to act first and consult later	1
clearer	2
crowding some of them out of existence	0
may starve	1
at no time	2
dire possible consequence	0
nation of nature lover	2
seizes a weeping globe in his monster size hand	0
absolutely inadmissible	0
turn it back	1
most influential	2
backing out	1
forging it own way	1
while the rest of the world	2
do it our way	1
any further	2
environmentally friendly	2
diminishes	2
ultimate effectiveness is in doubt	0
prime target	0
more market sensitive	2
axis of evil	0
tremendously ambitious	4
vigorous	2
once again	1
flawed	1
accommodate	3
seem	2
rogue state	0
us a double standard in it definition of terrorism	0
nato remains vital	2
but america is at war	2
an axis of evil	0
orchestrating	1
axis'' suggested an alliance that doesn not exist	1
saddam hussein is the next target unless iraq shape up	0
it is a stark reminder that difference remain	2
underscored the vast difference between	2
an axis of evil	0
must	2
whatever it take	2
